total_numeric,sexo_fct,nacionalidad_fct,grupo_quinquenal_de_edad_fct,periodo_fct,raza
1610,Hombres,De América del Norte,De 35 a 39 años,1 de julio de 2002,Orco
1457,Hombres,De América del Norte,De 35 a 39 años,1 de enero de 2002,Troll
4780,Mujeres,De América del Norte,De 35 a 39 años,1 de enero de 2021,Hobbit
4698,Mujeres,De América del Norte,De 35 a 39 años,1 de julio de 2020,Orco
4691,Mujeres,De América del Norte,De 35 a 39 años,1 de enero de 2020,Orco
4473,Mujeres,De América del Norte,De 35 a 39 años,1 de julio de 2019,Enano
4356,Mujeres,De América del Norte,De 35 a 39 años,1 de enero de 2019,Ent
4123,Mujeres,De América del Norte,De 35 a 39 años,1 de julio de 2018,Enano
4008,Mujeres,De América del Norte,De 35 a 39 años,1 de enero de 2018,Hobbit
3761,Mujeres,De América del Norte,De 35 a 39 años,1 de julio de 2017,Orco
3634,Mujeres,De América del Norte,De 35 a 39 años,1 de enero de 2017,Humano
3514,Mujeres,De América del Norte,De 35 a 39 años,1 de julio de 2016,Hobbit
3524,Mujeres,De América del Norte,De 35 a 39 años,1 de enero de 2016,Elfo
3380,Mujeres,De América del Norte,De 35 a 39 años,1 de julio de 2015,Humano
3324,Mujeres,De América del Norte,De 35 a 39 años,1 de enero de 2015,Ent
3315,Mujeres,De América del Norte,De 35 a 39 años,1 de julio de 2014,Humano
3480,Mujeres,De América del Norte,De 35 a 39 años,1 de enero de 2014,Ent
3606,Mujeres,De América del Norte,De 35 a 39 años,1 de julio de 2013,Humano
3706,Mujeres,De América del Norte,De 35 a 39 años,1 de enero de 2013,Orco
3616,Mujeres,De América del Norte,De 35 a 39 años,1 de julio de 2012,Hobbit
3575,Mujeres,De América del Norte,De 35 a 39 años,1 de enero de 2012,Ent
3453,Mujeres,De América del Norte,De 35 a 39 años,1 de julio de 2011,Elfo
3457,Mujeres,De América del Norte,De 35 a 39 años,1 de enero de 2011,Ent
3414,Mujeres,De América del Norte,De 35 a 39 años,1 de julio de 2010,Ent
3398,Mujeres,De América del Norte,De 35 a 39 años,1 de enero de 2010,Orco
3327,Mujeres,De América del Norte,De 35 a 39 años,1 de julio de 2009,Ent
3211,Mujeres,De América del Norte,De 35 a 39 años,1 de enero de 2009,Hobbit
3123,Mujeres,De América del Norte,De 35 a 39 años,1 de julio de 2008,Ent
3062,Mujeres,De América del Norte,De 35 a 39 años,1 de enero de 2008,Ent
2931,Mujeres,De América del Norte,De 35 a 39 años,1 de julio de 2007,Ent
2802,Mujeres,De América del Norte,De 35 a 39 años,1 de enero de 2007,Ent
2663,Mujeres,De América del Norte,De 35 a 39 años,1 de julio de 2006,Troll
2590,Mujeres,De América del Norte,De 35 a 39 años,1 de enero de 2006,Humano
2496,Mujeres,De América del Norte,De 35 a 39 años,1 de julio de 2005,Ent
2394,Mujeres,De América del Norte,De 35 a 39 años,1 de enero de 2005,Humano
2278,Mujeres,De América del Norte,De 35 a 39 años,1 de julio de 2004,Humano
2171,Mujeres,De América del Norte,De 35 a 39 años,1 de enero de 2004,Orco
2031,Mujeres,De América del Norte,De 35 a 39 años,1 de julio de 2003,Humano
1919,Mujeres,De América del Norte,De 35 a 39 años,1 de enero de 2003,Humano
1802,Mujeres,De América del Norte,De 35 a 39 años,1 de julio de 2002,Ent
1712,Mujeres,De América del Norte,De 35 a 39 años,1 de enero de 2002,Hobbit
2558,Hombres,De América del Norte,De 40 a 44 años,1 de enero de 2021,Ent
2491,Hombres,De América del Norte,De 40 a 44 años,1 de julio de 2020,Ent
2443,Hombres,De América del Norte,De 40 a 44 años,1 de enero de 2020,Ent
2298,Hombres,De América del Norte,De 40 a 44 años,1 de julio de 2019,Ent
2238,Hombres,De América del Norte,De 40 a 44 años,1 de enero de 2019,Elfo
2124,Hombres,De América del Norte,De 40 a 44 años,1 de julio de 2018,Ent
2090,Hombres,De América del Norte,De 40 a 44 años,1 de enero de 2018,Humano
2016,Hombres,De América del Norte,De 40 a 44 años,1 de julio de 2017,Hobbit
2038,Hombres,De América del Norte,De 40 a 44 años,1 de enero de 2017,Orco
2012,Hombres,De América del Norte,De 40 a 44 años,1 de julio de 2016,Ent
2034,Hombres,De América del Norte,De 40 a 44 años,1 de enero de 2016,Ent
1973,Hombres,De América del Norte,De 40 a 44 años,1 de julio de 2015,Ent
1963,Hombres,De América del Norte,De 40 a 44 años,1 de enero de 2015,Humano
1975,Hombres,De América del Norte,De 40 a 44 años,1 de julio de 2014,Orco
2053,Hombres,De América del Norte,De 40 a 44 años,1 de enero de 2014,Humano
2142,Hombres,De América del Norte,De 40 a 44 años,1 de julio de 2013,Orco
2212,Hombres,De América del Norte,De 40 a 44 años,1 de enero de 2013,Enano
2262,Hombres,De América del Norte,De 40 a 44 años,1 de julio de 2012,Ent
2244,Hombres,De América del Norte,De 40 a 44 años,1 de enero de 2012,Enano
2220,Hombres,De América del Norte,De 40 a 44 años,1 de julio de 2011,Orco
2196,Hombres,De América del Norte,De 40 a 44 años,1 de enero de 2011,Ent
2193,Hombres,De América del Norte,De 40 a 44 años,1 de julio de 2010,Humano
2193,Hombres,De América del Norte,De 40 a 44 años,1 de enero de 2010,Elfo
2212,Hombres,De América del Norte,De 40 a 44 años,1 de julio de 2009,Ent
2197,Hombres,De América del Norte,De 40 a 44 años,1 de enero de 2009,Hobbit
2146,Hombres,De América del Norte,De 40 a 44 años,1 de julio de 2008,Ent
2087,Hombres,De América del Norte,De 40 a 44 años,1 de enero de 2008,Ent
2004,Hombres,De América del Norte,De 40 a 44 años,1 de julio de 2007,Hobbit
1953,Hombres,De América del Norte,De 40 a 44 años,1 de enero de 2007,Ent
1916,Hombres,De América del Norte,De 40 a 44 años,1 de julio de 2006,Elfo
1908,Hombres,De América del Norte,De 40 a 44 años,1 de enero de 2006,Ent
1829,Hombres,De América del Norte,De 40 a 44 años,1 de julio de 2005,Ent
1768,Hombres,De América del Norte,De 40 a 44 años,1 de enero de 2005,Humano
1676,Hombres,De América del Norte,De 40 a 44 años,1 de julio de 2004,Ent
1606,Hombres,De América del Norte,De 40 a 44 años,1 de enero de 2004,Humano
1495,Hombres,De América del Norte,De 40 a 44 años,1 de julio de 2003,Humano
1390,Hombres,De América del Norte,De 40 a 44 años,1 de enero de 2003,Humano
1275,Hombres,De América del Norte,De 40 a 44 años,1 de julio de 2002,Orco
1169,Hombres,De América del Norte,De 40 a 44 años,1 de enero de 2002,Orco
3719,Mujeres,De América del Norte,De 40 a 44 años,1 de enero de 2021,Humano
3561,Mujeres,De América del Norte,De 40 a 44 años,1 de julio de 2020,Orco
3507,Mujeres,De América del Norte,De 40 a 44 años,1 de enero de 2020,Ent
3289,Mujeres,De América del Norte,De 40 a 44 años,1 de julio de 2019,Elfo
3169,Mujeres,De América del Norte,De 40 a 44 años,1 de enero de 2019,Orco
3036,Mujeres,De América del Norte,De 40 a 44 años,1 de julio de 2018,Humano
2965,Mujeres,De América del Norte,De 40 a 44 años,1 de enero de 2018,Humano
2797,Mujeres,De América del Norte,De 40 a 44 años,1 de julio de 2017,Hobbit
2759,Mujeres,De América del Norte,De 40 a 44 años,1 de enero de 2017,Elfo
2666,Mujeres,De América del Norte,De 40 a 44 años,1 de julio de 2016,Enano
2647,Mujeres,De América del Norte,De 40 a 44 años,1 de enero de 2016,Ent
2600,Mujeres,De América del Norte,De 40 a 44 años,1 de julio de 2015,Hobbit
2622,Mujeres,De América del Norte,De 40 a 44 años,1 de enero de 2015,Ent
2564,Mujeres,De América del Norte,De 40 a 44 años,1 de julio de 2014,Humano
2623,Mujeres,De América del Norte,De 40 a 44 años,1 de enero de 2014,Humano
2685,Mujeres,De América del Norte,De 40 a 44 años,1 de julio de 2013,Elfo
2748,Mujeres,De América del Norte,De 40 a 44 años,1 de enero de 2013,Enano
2661,Mujeres,De América del Norte,De 40 a 44 años,1 de julio de 2012,Orco
2630,Mujeres,De América del Norte,De 40 a 44 años,1 de enero de 2012,Ent
2534,Mujeres,De América del Norte,De 40 a 44 años,1 de julio de 2011,Ent
2475,Mujeres,De América del Norte,De 40 a 44 años,1 de enero de 2011,Humano
2453,Mujeres,De América del Norte,De 40 a 44 años,1 de julio de 2010,Elfo
2417,Mujeres,De América del Norte,De 40 a 44 años,1 de enero de 2010,Ent
2355,Mujeres,De América del Norte,De 40 a 44 años,1 de julio de 2009,Elfo
2284,Mujeres,De América del Norte,De 40 a 44 años,1 de enero de 2009,Ent
2186,Mujeres,De América del Norte,De 40 a 44 años,1 de julio de 2008,Humano
2127,Mujeres,De América del Norte,De 40 a 44 años,1 de enero de 2008,Hobbit
2074,Mujeres,De América del Norte,De 40 a 44 años,1 de julio de 2007,Hobbit
2057,Mujeres,De América del Norte,De 40 a 44 años,1 de enero de 2007,Humano
2021,Mujeres,De América del Norte,De 40 a 44 años,1 de julio de 2006,Humano
2035,Mujeres,De América del Norte,De 40 a 44 años,1 de enero de 2006,Orco
1970,Mujeres,De América del Norte,De 40 a 44 años,1 de julio de 2005,Orco
1895,Mujeres,De América del Norte,De 40 a 44 años,1 de enero de 2005,Ent
1818,Mujeres,De América del Norte,De 40 a 44 años,1 de julio de 2004,Ent
1748,Mujeres,De América del Norte,De 40 a 44 años,1 de enero de 2004,Humano
1691,Mujeres,De América del Norte,De 40 a 44 años,1 de julio de 2003,Elfo
1638,Mujeres,De América del Norte,De 40 a 44 años,1 de enero de 2003,Orco
1526,Mujeres,De América del Norte,De 40 a 44 años,1 de julio de 2002,Ent
1449,Mujeres,De América del Norte,De 40 a 44 años,1 de enero de 2002,Ent
2229,Hombres,De América del Norte,De 45 a 49 años,1 de enero de 2021,Troll
2186,Hombres,De América del Norte,De 45 a 49 años,1 de julio de 2020,Ent
2208,Hombres,De América del Norte,De 45 a 49 años,1 de enero de 2020,Elfo
2125,Hombres,De América del Norte,De 45 a 49 años,1 de julio de 2019,Ent
2087,Hombres,De América del Norte,De 45 a 49 años,1 de enero de 2019,Humano
2013,Hombres,De América del Norte,De 45 a 49 años,1 de julio de 2018,Ent
2014,Hombres,De América del Norte,De 45 a 49 años,1 de enero de 2018,Humano
1921,Hombres,De América del Norte,De 45 a 49 años,1 de julio de 2017,Ent
1895,Hombres,De América del Norte,De 45 a 49 años,1 de enero de 2017,Ent
1860,Hombres,De América del Norte,De 45 a 49 años,1 de julio de 2016,Elfo
1852,Hombres,De América del Norte,De 45 a 49 años,1 de enero de 2016,Orco
1768,Hombres,De América del Norte,De 45 a 49 años,1 de julio de 2015,Hobbit
1740,Hombres,De América del Norte,De 45 a 49 años,1 de enero de 2015,Hobbit
1719,Hombres,De América del Norte,De 45 a 49 años,1 de julio de 2014,Hobbit
1792,Hombres,De América del Norte,De 45 a 49 años,1 de enero de 2014,Enano
1819,Hombres,De América del Norte,De 45 a 49 años,1 de julio de 2013,Ent
1875,Hombres,De América del Norte,De 45 a 49 años,1 de enero de 2013,Ent
1878,Hombres,De América del Norte,De 45 a 49 años,1 de julio de 2012,Ent
1916,Hombres,De América del Norte,De 45 a 49 años,1 de enero de 2012,Ent
1826,Hombres,De América del Norte,De 45 a 49 años,1 de julio de 2011,Ent
1822,Hombres,De América del Norte,De 45 a 49 años,1 de enero de 2011,Ent
1816,Hombres,De América del Norte,De 45 a 49 años,1 de julio de 2010,Troll
1839,Hombres,De América del Norte,De 45 a 49 años,1 de enero de 2010,Ent
1783,Hombres,De América del Norte,De 45 a 49 años,1 de julio de 2009,Orco
1700,Hombres,De América del Norte,De 45 a 49 años,1 de enero de 2009,Humano
1628,Hombres,De América del Norte,De 45 a 49 años,1 de julio de 2008,Ent
1613,Hombres,De América del Norte,De 45 a 49 años,1 de enero de 2008,Troll
1516,Hombres,De América del Norte,De 45 a 49 años,1 de julio de 2007,Hobbit
1460,Hombres,De América del Norte,De 45 a 49 años,1 de enero de 2007,Ent
1377,Hombres,De América del Norte,De 45 a 49 años,1 de julio de 2006,Ent
1328,Hombres,De América del Norte,De 45 a 49 años,1 de enero de 2006,Humano
1280,Hombres,De América del Norte,De 45 a 49 años,1 de julio de 2005,Humano
1235,Hombres,De América del Norte,De 45 a 49 años,1 de enero de 2005,Humano
1191,Hombres,De América del Norte,De 45 a 49 años,1 de julio de 2004,Ent
1152,Hombres,De América del Norte,De 45 a 49 años,1 de enero de 2004,Elfo
1085,Hombres,De América del Norte,De 45 a 49 años,1 de julio de 2003,Orco
1003,Hombres,De América del Norte,De 45 a 49 años,1 de enero de 2003,Hobbit
918,Hombres,De América del Norte,De 45 a 49 años,1 de julio de 2002,Ent
844,Hombres,De América del Norte,De 45 a 49 años,1 de enero de 2002,Ent
2861,Mujeres,De América del Norte,De 45 a 49 años,1 de enero de 2021,Orco
2762,Mujeres,De América del Norte,De 45 a 49 años,1 de julio de 2020,Orco
2746,Mujeres,De América del Norte,De 45 a 49 años,1 de enero de 2020,Ent
2591,Mujeres,De América del Norte,De 45 a 49 años,1 de julio de 2019,Ent
2492,Mujeres,De América del Norte,De 45 a 49 años,1 de enero de 2019,Humano
2399,Mujeres,De América del Norte,De 45 a 49 años,1 de julio de 2018,Humano
2379,Mujeres,De América del Norte,De 45 a 49 años,1 de enero de 2018,Humano
2224,Mujeres,De América del Norte,De 45 a 49 años,1 de julio de 2017,Orco
2174,Mujeres,De América del Norte,De 45 a 49 años,1 de enero de 2017,Hobbit
2097,Mujeres,De América del Norte,De 45 a 49 años,1 de julio de 2016,Ent
2072,Mujeres,De América del Norte,De 45 a 49 años,1 de enero de 2016,Elfo
1955,Mujeres,De América del Norte,De 45 a 49 años,1 de julio de 2015,Hobbit
1904,Mujeres,De América del Norte,De 45 a 49 años,1 de enero de 2015,Elfo
1865,Mujeres,De América del Norte,De 45 a 49 años,1 de julio de 2014,Enano
1889,Mujeres,De América del Norte,De 45 a 49 años,1 de enero de 2014,Ent
1918,Mujeres,De América del Norte,De 45 a 49 años,1 de julio de 2013,Ent
1933,Mujeres,De América del Norte,De 45 a 49 años,1 de enero de 2013,Enano
1915,Mujeres,De América del Norte,De 45 a 49 años,1 de julio de 2012,Enano
1960,Mujeres,De América del Norte,De 45 a 49 años,1 de enero de 2012,Ent
1902,Mujeres,De América del Norte,De 45 a 49 años,1 de julio de 2011,Ent
1902,Mujeres,De América del Norte,De 45 a 49 años,1 de enero de 2011,Ent
1875,Mujeres,De América del Norte,De 45 a 49 años,1 de julio de 2010,Hobbit
1857,Mujeres,De América del Norte,De 45 a 49 años,1 de enero de 2010,Ent
1833,Mujeres,De América del Norte,De 45 a 49 años,1 de julio de 2009,Ent
1819,Mujeres,De América del Norte,De 45 a 49 años,1 de enero de 2009,Ent
1750,Mujeres,De América del Norte,De 45 a 49 años,1 de julio de 2008,Ent
1744,Mujeres,De América del Norte,De 45 a 49 años,1 de enero de 2008,Ent
1701,Mujeres,De América del Norte,De 45 a 49 años,1 de julio de 2007,Ent
1640,Mujeres,De América del Norte,De 45 a 49 años,1 de enero de 2007,Ent
1557,Mujeres,De América del Norte,De 45 a 49 años,1 de julio de 2006,Humano
1524,Mujeres,De América del Norte,De 45 a 49 años,1 de enero de 2006,Ent
1465,Mujeres,De América del Norte,De 45 a 49 años,1 de julio de 2005,Humano
1421,Mujeres,De América del Norte,De 45 a 49 años,1 de enero de 2005,Ent
1393,Mujeres,De América del Norte,De 45 a 49 años,1 de julio de 2004,Elfo
1371,Mujeres,De América del Norte,De 45 a 49 años,1 de enero de 2004,Hobbit
1297,Mujeres,De América del Norte,De 45 a 49 años,1 de julio de 2003,Orco
1229,Mujeres,De América del Norte,De 45 a 49 años,1 de enero de 2003,Orco
1177,Mujeres,De América del Norte,De 45 a 49 años,1 de julio de 2002,Orco
1129,Mujeres,De América del Norte,De 45 a 49 años,1 de enero de 2002,Hobbit
1999,Hombres,De América del Norte,De 50 a 54 años,1 de enero de 2021,Hobbit
1914,Hombres,De América del Norte,De 50 a 54 años,1 de julio de 2020,Ent
1860,Hombres,De América del Norte,De 50 a 54 años,1 de enero de 2020,Ent
1806,Hombres,De América del Norte,De 50 a 54 años,1 de julio de 2019,Elfo
1743,Hombres,De América del Norte,De 50 a 54 años,1 de enero de 2019,Hobbit
1738,Hombres,De América del Norte,De 50 a 54 años,1 de julio de 2018,Hobbit
1695,Hombres,De América del Norte,De 50 a 54 años,1 de enero de 2018,Ent
1653,Hombres,De América del Norte,De 50 a 54 años,1 de julio de 2017,Humano
1644,Hombres,De América del Norte,De 50 a 54 años,1 de enero de 2017,Ent
1604,Hombres,De América del Norte,De 50 a 54 años,1 de julio de 2016,Humano
1556,Hombres,De América del Norte,De 50 a 54 años,1 de enero de 2016,Ent
1482,Hombres,De América del Norte,De 50 a 54 años,1 de julio de 2015,Ent
1486,Hombres,De América del Norte,De 50 a 54 años,1 de enero de 2015,Ent
1416,Hombres,De América del Norte,De 50 a 54 años,1 de julio de 2014,Ent
1416,Hombres,De América del Norte,De 50 a 54 años,1 de enero de 2014,Troll
1410,Hombres,De América del Norte,De 50 a 54 años,1 de julio de 2013,Orco
1397,Hombres,De América del Norte,De 50 a 54 años,1 de enero de 2013,Humano
1331,Hombres,De América del Norte,De 50 a 54 años,1 de julio de 2012,Enano
1289,Hombres,De América del Norte,De 50 a 54 años,1 de enero de 2012,Enano
1268,Hombres,De América del Norte,De 50 a 54 años,1 de julio de 2011,Humano
1231,Hombres,De América del Norte,De 50 a 54 años,1 de enero de 2011,Ent
1196,Hombres,De América del Norte,De 50 a 54 años,1 de julio de 2010,Ent
1195,Hombres,De América del Norte,De 50 a 54 años,1 de enero de 2010,Ent
1199,Hombres,De América del Norte,De 50 a 54 años,1 de julio de 2009,Humano
1182,Hombres,De América del Norte,De 50 a 54 años,1 de enero de 2009,Orco
1148,Hombres,De América del Norte,De 50 a 54 años,1 de julio de 2008,Elfo
1115,Hombres,De América del Norte,De 50 a 54 años,1 de enero de 2008,Orco
1088,Hombres,De América del Norte,De 50 a 54 años,1 de julio de 2007,Humano
1059,Hombres,De América del Norte,De 50 a 54 años,1 de enero de 2007,Orco
998,Hombres,De América del Norte,De 50 a 54 años,1 de julio de 2006,Ent
976,Hombres,De América del Norte,De 50 a 54 años,1 de enero de 2006,Hobbit
957,Hombres,De América del Norte,De 50 a 54 años,1 de julio de 2005,Humano
917,Hombres,De América del Norte,De 50 a 54 años,1 de enero de 2005,Humano
880,Hombres,De América del Norte,De 50 a 54 años,1 de julio de 2004,Enano
846,Hombres,De América del Norte,De 50 a 54 años,1 de enero de 2004,Orco
816,Hombres,De América del Norte,De 50 a 54 años,1 de julio de 2003,Enano
794,Hombres,De América del Norte,De 50 a 54 años,1 de enero de 2003,Ent
746,Hombres,De América del Norte,De 50 a 54 años,1 de julio de 2002,Orco
704,Hombres,De América del Norte,De 50 a 54 años,1 de enero de 2002,Humano
2193,Mujeres,De América del Norte,De 50 a 54 años,1 de enero de 2021,Humano
2107,Mujeres,De América del Norte,De 50 a 54 años,1 de julio de 2020,Ent
2069,Mujeres,De América del Norte,De 50 a 54 años,1 de enero de 2020,Orco
1983,Mujeres,De América del Norte,De 50 a 54 años,1 de julio de 2019,Hobbit
